"","country","ccode","year","hdecadec","independence","occupied","top_incrate_n","top_incrate_nl","topitaxrate2","effective_p99_99","irs_soi_top1","himobpopyear2p","himobpopyearp","wwimassmob","unisuffrage","timemarkeru","competitive_elections","wwidemoc","directelec","electorate25","electorate50","electorate75","noupper","left_executive","timemarkerp","Top1incomeshare","Top001incomeshare","wealth_p99_00_2014","majoritarian1","infl_cris","currency_cris","bank_cris","debt_cris_ext","debt_cris_dom","stock_crash","any_cris","Neightop_incrate_n","trade_openness","capital","rgdppc","pop","rgdp","growth","recession","revgdp_imf","revgdp_imf_ip","australiatrend","austriatrend","belgiumtrend","canadatrend","denmarktrend","finlandtrend","francetrend","germanytrend","irelandtrend","italytrend","japantrend","netherlandstrend","newzealandtrend","norwaytrend","koreatrend","spaintrend","swedentrend","switzerlandtrend","uktrend","usatrend","fem_vote","wwimassmob_post"
"1062","Switzerland",225,1889,15,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.00151657708920538,NA,4557.50594225337,2940,13400519680,-0.0282247811555862,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"1069","Switzerland",225,1890,15,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.0015685185790062,NA,4830.03576732953,2951,14253330432,0.0636401250958443,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"1093","Switzerland",225,1891,16,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.00156501261517406,NA,4558.05814551947,2965,13514470400,-0.0518377125263214,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"1104","Switzerland",225,1892,16,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.00135525630321354,NA,4816.41320832402,3002,14457631744,0.0697889998555183,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"1119","Switzerland",225,1893,16,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.00127822323702276,NA,4863.61841917837,3040,14786560000,0.0227511841803789,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"1126","Switzerland",225,1894,16,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.00119633902795613,NA,4750.66735771614,3077,14618826752,-0.0113436290994287,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"1148","Switzerland",225,1895,16,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.5,0.00122763472609222,NA,4944.24346792663,3114,15395615744,0.0531362071633339,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"1163","Switzerland",225,1896,17,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.5,0.00124435848556459,NA,5203.84666328271,3151,16397803520,0.0650956630706787,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"1181","Switzerland",225,1897,17,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00115727074444294,NA,5335.54683745499,3188,17011168256,0.0374052971601486,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"1200","Switzerland",225,1898,17,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00125996035058051,NA,5501.35255314154,3226,17746225152,0.0432102531194687,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"1208","Switzerland",225,1899,17,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00132208259310573,NA,5608.2567152641,3263,18298904576,0.0311434920877218,0,3.96983,3.96983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"1230","Switzerland",225,1900,17,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00126978952903301,NA,5898.95936056072,3300,19466700800,0.0638178214430809,0,3.96522,3.96522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"1244","Switzerland",225,1901,18,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00123804563190788,NA,5635.66760265835,3341,18829875200,-0.0327135883271694,1,3.93228,3.93228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
"1254","Switzerland",225,1902,18,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00135526026133448,NA,5791.70251940383,3384,19600128000,0.0409058891236782,0,3.96482,3.96482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
"1269","Switzerland",225,1903,18,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00145761610474437,NA,5678.99705399939,3428,19467612160,-0.0067609678953886,1,3.88668,3.88668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
"1287","Switzerland",225,1904,18,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00139208592008799,NA,6067.47825667585,3472,21064624128,0.0820343047380447,0,3.93197,3.93197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
"1306","Switzerland",225,1905,18,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00155972735956311,NA,6301.79226771524,3461,21811222528,0.0354432351887226,0,4.20262,4.20262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
"1327","Switzerland",225,1906,19,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00151964789256454,NA,6591.67126483955,3560,23467520000,0.0759378522634506,0,4.05721,4.05721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
"1334","Switzerland",225,1907,19,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00181677681393921,NA,6557.28771870275,3604,23631427584,0.00698444433510303,0,4.00673,4.00673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
"1358","Switzerland",225,1908,19,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00155213987454772,NA,6572.75576624027,3647,23971731456,0.0144004784524441,0,4.26678,4.26678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
"1370","Switzerland",225,1909,19,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00152496423106641,NA,6664.73534351326,3691,24600514560,0.0262301918119192,0,4.31479,4.31479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
"1393","Switzerland",225,1910,19,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,3.74699997901917,0.00163693726062775,NA,6884.95225834004,3735,25715474432,0.045322623103857,0,4.00866,4.00866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
"1409","Switzerland",225,1911,20,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00165972032118589,NA,6926.68807085915,3776,26156351488,0.0171444267034531,0,2.38632,2.38632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
"1427","Switzerland",225,1912,20,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00179328548256308,NA,7211.93196925397,3819,27542628352,0.0529996268451214,0,2.48008,2.48008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
"1435","Switzerland",225,1913,20,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.74699997901917,0.00173678016290069,NA,7092.61200233538,3864,27407351808,-0.00491153355687857,1,2.33001,2.33001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
"1451","Switzerland",225,1914,20,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,4.17000007629395,0.0015461768489331,NA,6638.70924928392,3897,25872183296,-0.0560130178928375,1,NA,2.46019687499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
"1467","Switzerland",225,1915,20,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,42.3,1,0,0,0,0,0,0,0,5.92000007629395,0.00200572935864329,NA,6623.33347067484,3883,25717108736,-0.00599387241527438,1,NA,2.59038374999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
"1485","Switzerland",225,1916,21,1,0,8,8,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,7.92374992370605,0.00300704012624919,NA,7058.36955635548,3883,27406213120,0.0656801834702492,0,NA,2.72057062499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"1500","Switzerland",225,1917,21,1,0,8,8,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,1,0,0,0,0,0,1,10.1737499237061,0.00371585320681334,NA,6820.66139125349,3888,26520047616,-0.0323344729840755,1,NA,2.85075749999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"1531","Switzerland",225,1918,21,1,0,8,8,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,1,0,0,0,0,0,1,13.1737499237061,0.00444136653095484,NA,6217.18024098305,3880,24121960448,-0.0904254466295242,1,NA,2.98094437499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"1541","Switzerland",225,1919,21,1,0,8,19.5,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,36.4,0,0,0,0,0,0,0,0,15.491250038147,0.00734504824504256,NA,6175.75793601983,3869,23894943744,-0.00941120460629463,1,NA,3.11113124999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"1553","Switzerland",225,1920,21,1,0,20,34.8,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,49.25,0.0074619222432375,NA,6567.96561542885,3877,25464135680,0.0656704604625702,0,NA,3.24131812499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"1585","Switzerland",225,1921,22,1,0,20,34.8,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,38.1,0,0,0,1,0,0,0,1,49.25,0.00414965394884348,NA,5543.01392580482,3876,21484668928,-0.156277313828468,1,NA,3.37150499999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
"1589","Switzerland",225,1922,22,1,0,20,37.1,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,45.6666679382324,0.00328164338134229,NA,6486.71929906159,3874,25130637312,0.169700935482979,0,NA,3.50169187499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
"1615","Switzerland",225,1923,22,1,0,20,36.5,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,49,0.00340087339282036,NA,6711.09485640281,3883,26058813440,0.0369340479373932,0,NA,3.63187874999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
"1640","Switzerland",225,1924,22,1,0,20,35,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,51.25,0.00356576452031732,NA,7226.39405949346,3896,28152496128,0.0803445130586624,0,NA,3.76206562499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
"1649","Switzerland",225,1925,22,1,0,20,33.9,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,40.7,0,0,0,0,0,0,0,0,43.25,0.00379822845570743,NA,7361.06763358848,3910,28781510656,0.0223431177437305,0,NA,3.89225249999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
"1682","Switzerland",225,1926,23,1,0,20,33.6,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,0,0,0,0,0,1,1,43.25,0.00344792637042701,NA,7497.24361005681,3932,29478203392,0.0242062602192163,0,NA,4.02243937499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
"1701","Switzerland",225,1927,23,1,0,20,33.4,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,0,0,0,0,0,1,1,35.25,0.00338441552594304,NA,7962.01385371458,3956,31497672704,0.0685072019696236,0,NA,4.15262624999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
"1709","Switzerland",225,1928,23,1,0,20,33.4,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,35.25,0.00341025413945317,NA,8353.46223089679,3988,33311764480,0.05759447067976,0,NA,4.28281312499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
"1724","Switzerland",225,1929,23,1,0,20,33.6,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,42,0,0,0,0,0,0,0,0,35.5825004577637,0.00326895201578736,NA,8635.80226167777,4022,34733993984,0.0426945127546787,0,4.413,4.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
"1759","Switzerland",225,1930,23,1,0,20,33.6,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,35.5825004577637,0.00299600535072386,NA,8491.66925434806,4051,34401091584,-0.0095843393355608,1,4.35276,4.35276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
"1774","Switzerland",225,1931,24,1,0,20,33.6,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,35.5825004577637,0.00218288972973824,NA,8437.19086113221,4080,34422960128,0.000635693315416574,0,4.67176,4.67176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
"1784","Switzerland",225,1932,24,1,0,20,33.6,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,38.5299987792969,0.0014403045643121,NA,7862.1599219238,4102,32249923584,-0.0631275326013565,1,5.15848,5.15848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
"1802","Switzerland",225,1933,24,1,0,20,34.8,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,9.98,NA,NA,0,0,0,0,0,0,1,1,38.5299987792969,0.00168088579084724,NA,8057.29303119754,4122,33210953728,0.0297994557768106,0,5.00366,5.00366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
"1820","Switzerland",225,1934,24,1,0,10,30.4,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,9.69,NA,40.4,0,0,0,0,0,0,1,1,35.9749984741211,0.00222292938269675,NA,8086.25357162556,4140,33476040704,0.00798191409558058,0,5.59309,5.59309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
"1847","Switzerland",225,1935,24,1,0,10,30.4,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,38.4749984741211,0.00222323602065444,NA,7697.79684843067,4155,31985190912,-0.0445348285138607,1,6.03731,6.03731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
"1867","Switzerland",225,1936,25,1,0,10,34.1,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,9.94,NA,40.1,0,0,1,0,0,0,0,1,38.4749984741211,0.00218065758235753,NA,7574.23293996643,4168,31568431104,-0.0130297737196088,1,6.40524,6.40524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
"1888","Switzerland",225,1937,25,1,0,10,34.1,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,42.4749984741211,0.00225962814874947,NA,8360.3821787467,4180,34944798720,0.106953926384449,0,5.94647,5.94647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
"1908","Switzerland",225,1938,25,1,0,10,34.1,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,44.4,0,0,0,0,0,0,0,0,41,0.00217407941818237,NA,7966.64104240588,4192,33397663744,-0.0442736856639385,1,6.07666,6.07666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
"1913","Switzerland",225,1939,25,1,0,10,34.1,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,11.78,NA,NA,0,0,0,0,0,0,0,0,42.25,0.00231732707470655,NA,8092.20639164219,4206,34034952192,0.0190818272531033,0,6.43142,6.43142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
"925","United Kingdom",200,1880,13,1,0,2.08333333333333,2.08333333333333,3.25,NA,NA,0,0,1,0,NA,0,1,1,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00158965145237744,NA,3477.31993183722,34623,120384167936,0.0466248504817486,0,6.31457,6.31457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
"934","United Kingdom",200,1881,14,1,0,2.5,2.5,6.25,NA,NA,0,0,1,0,NA,0,1,1,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00171757373027503,NA,3568.42679261486,34935,124648079360,0.0354192033410072,0,6.87398,6.87398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
"959","United Kingdom",200,1882,14,1,0,2.08333333333333,2.08333333333333,6.25,NA,NA,0,0,1,0,NA,0,1,1,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00170457805506885,NA,3643.04033403397,35206,128255459328,0.0289405174553394,0,7.02572,7.02572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
"961","United Kingdom",200,1883,14,1,0,2.70833333333333,2.70833333333333,6.25,NA,NA,0,0,1,0,NA,0,1,1,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00170265696942806,NA,3643.31029619182,35450,129144348672,0.0069306162185967,0,6.55513,6.55513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
"978","United Kingdom",200,1884,14,1,0,2.08333333333333,2.08333333333333,6.25,NA,NA,0,0,1,0,NA,0,1,1,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.0014955026563257,NA,3621.65401410816,35724,129392328704,0.00192017713561654,0,6.83761,6.83761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
"999","United Kingdom",200,1885,14,1,0,2.5,2.5,6.25,NA,NA,0,0,1,0,NA,1,1,1,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00152684387285262,NA,3573.68079966681,36015,128717611008,-0.00521451095119119,1,7.29642,7.29642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
"1014","United Kingdom",200,1886,15,1,0,3.33333333333333,3.33333333333333,6.25,NA,NA,0,0,1,0,NA,1,1,1,1,1,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00134182639885694,NA,3600.0241235921,36313,130726797312,0.0156092569231987,0,7.39414,7.39414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"1022","United Kingdom",200,1887,15,1,0,3.33333333333333,3.33333333333333,6.25,NA,NA,0,0,1,0,NA,1,1,1,1,1,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00136772787664086,NA,3713.1507186185,36598,135888371712,0.0394836738705635,0,7.11569,7.11569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"1046","United Kingdom",200,1888,15,1,0,2.91666666666667,2.91666666666667,6.25,NA,NA,0,0,1,0,NA,1,1,1,1,1,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00149058585520834,NA,3849.09780103576,36881,141954973696,0.044644009321928,0,7.06761,7.06761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"1058","United Kingdom",200,1889,15,1,0,2.5,2.5,6.75,NA,NA,0,0,1,0,NA,1,1,1,1,1,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00144813070073724,NA,4023.76642100167,37178,149604270080,0.0538853704929352,0,7.11278,7.11278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"1080","United Kingdom",200,1890,15,1,0,2.5,2.5,6.75,NA,NA,0,0,1,0,NA,1,1,1,1,1,1,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0.00155143614392728,NA,4008.78863545418,37485,150277357568,0.00449911970645189,0,7.02841,7.02841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"1082","United Kingdom",200,1891,16,1,0,2.5,2.5,6.75,NA,NA,0,0,1,0,NA,1,1,1,1,1,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00150969170499593,NA,3975.17173694514,37802,150262956032,-9.58330419962294e-05,1,7.04789,7.04789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"1105","United Kingdom",200,1892,16,1,0,2.5,2.5,6.75,NA,NA,0,0,1,0,NA,1,1,1,1,1,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.0014367310795933,NA,3846.31966224367,38134,146663358464,-0.0239553228020668,1,7.01868,7.01868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"1118","United Kingdom",200,1893,16,1,0,2.5,2.5,6.75,NA,NA,0,0,1,0,NA,1,1,1,1,1,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.06666672229767,0.00137383176479489,NA,3810.7444531047,38490,146685394944,0.000150252119055949,0,7.25129,7.25129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"1135","United Kingdom",200,1894,16,1,0,2.91666666666667,2.91666666666667,6.75,NA,NA,0,0,1,0,NA,1,1,1,1,1,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.06666672229767,0.00121515349019319,NA,4028.89281762269,38859,156562915328,0.0673381313681602,0,7.09902,7.09902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"1146","United Kingdom",200,1895,16,1,0,3.33333333333333,3.33333333333333,8,NA,NA,0,0,1,0,NA,1,1,1,1,1,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.06666672229767,0.000891748524736613,NA,4117.70077254532,39221,161512079360,0.0316113419830799,0,7.6025,7.6025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"1160","United Kingdom",200,1896,17,1,0,3.33333333333333,3.33333333333333,8,NA,NA,0,0,1,0,NA,1,1,1,1,1,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.06666672229767,0.00124043005052954,NA,4248.56390312887,39599,168256143360,0.0417557880282402,0,7.38816,7.38816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"1183","United Kingdom",200,1897,17,1,0,3.33333333333333,3.33333333333333,8,NA,NA,0,0,1,0,NA,1,1,1,1,1,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.06666672229767,0.00115995132364333,NA,4263.51219146223,39987,170504568832,0.01336311083287,0,7.70916,7.70916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"1196","United Kingdom",200,1898,17,1,0,3.33333333333333,3.33333333333333,8,NA,NA,0,0,1,0,NA,1,1,1,1,1,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.06666672229767,0.0012413285439834,NA,4427.72412768381,40381,178807062528,0.0486936718225479,0,7.29579,7.29579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"1207","United Kingdom",200,1899,17,1,0,3.33333333333333,3.33333333333333,8,NA,NA,0,0,1,0,NA,1,1,1,1,1,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.06666672229767,0.0012399151455611,NA,4566.9517082383,40773,186210287616,0.0414034277200699,0,7.42286,7.42286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
