"","leave_share","import_shock","immigrant_share","immigrant_arrivals","fiscal_cuts","median_wage_growth","UKIP_vote_share","nuts3","nuts1"
"158",38.3351941606593,0.389452040195465,4.16666666666667,0.471403496774488,2.57863640785217,3.45018649101257,10.1403369903564,"UKM36","UKM"
"159",41.0382726888434,0.26150369644165,3.6036036036036,0.412863651779,-52.0535125732422,-5.44289350509644,11.0155696868896,"UKM37","UKM"
"160",36.9169454831726,0.365158289670944,3.51437699680511,0.349583113508503,-47.2540283203125,0.837215304374695,8.75880432128906,"UKM38","UKM"
"161",42.3699599876885,0.126060277223587,10.7216494845361,2.11011185328162,-238.675506591797,6.54340028762817,10.7835750579834,"UKM50","UKM"
"162",44.0476853657178,0.110587447881699,4.34782608695652,1.1580057486714,-145.208862304688,3.1618447303772,10.6847085952759,"UKM61","UKM"
"163",49.8731966906415,0.103794850409031,4.3010752688172,0.525000419329408,-199.401153564453,-0.894676148891449,10.7455492019653,"UKM62","UKM"
"164",39.4323969114506,0.0764465108513832,3.52941176470588,1.09040823353866,-123.881416320801,0.208743825554848,11.0491189956665,"UKM63","UKM"
"165",44.7627994363551,0.127188682556152,0,0.426953777612771,-177.013122558594,16.5776081085205,11.0186023712158,"UKM64","UKM"
"166",36.8388683886839,0.140517100691795,0,0.448866611805192,-205.950744628906,3.8765172958374,10.4259986877441,"UKM65","UKM"
"167",43.4871543118966,0.0760741382837296,0,2.05896436144743,-269.016662597656,7.92016744613647,10.3014221191406,"UKM66","UKM"
