"","ID","support_iec","altruism","reciprocity","industry","emp_status","age","female","educ_high","incgr_high","right"
"2397",149600471,1,1,0,0,1,53,0,0,0,0
"2398",149600912,0,0,1,NA,3,47,1,0,0,0
"2399",149604558,0,0,0,NA,2,21,1,0,1,0
"2400",149604593,0,0,1,NA,0,24,1,1,0,0
"2401",149607314,1,0,1,NA,0,19,0,0,0,1
"2402",149607403,0,0,1,NA,0,26,1,0,0,0
"2403",149610821,0,0,0,0,1,56,0,0,0,1
"2404",149618074,1,0,1,NA,2,29,0,1,0,0
"2405",149619844,0,0,1,0,1,46,0,0,0,1
"2406",149623447,0,1,1,1,1,22,0,0,0,1
"2407",149623453,1,0,1,1,1,48,0,0,0,0
"2408",149623816,0,0,0,1,1,59,1,1,1,0
"2409",149625223,0,1,1,1,1,52,0,1,1,1
"2410",149625715,0,0,1,NA,0,29,1,1,0,0
"2411",149627469,0,0,0,NA,3,68,1,0,0,1
"2412",149629528,0,0,0,NA,3,85,0,1,1,1
"2413",149630391,1,0,1,NA,3,69,0,0,0,0
"2414",149630479,0,1,0,0,1,58,0,0,0,1
"2415",149633892,0,0,0,NA,0,41,1,1,0,1
"2416",149633897,0,0,0,NA,3,72,1,0,0,1
"2417",149633956,1,0,1,NA,3,62,0,0,0,0
"2418",149634259,0,0,1,0,1,61,1,1,1,1
"2419",149638883,1,1,1,NA,0,21,1,0,1,0
"2420",149642021,0,0,1,NA,0,44,1,1,1,1
"2421",149642054,0,1,1,1,1,55,0,0,1,0
"2422",149643763,0,1,0,1,1,44,0,1,1,1
"2423",149644381,1,0,0,NA,2,29,0,1,0,0
"2424",149647165,0,0,0,NA,3,64,1,0,0,1
"2425",149647541,0,0,0,NA,2,59,0,0,0,1
"2426",149650050,1,1,0,NA,0,44,0,1,1,0
"2427",149651687,0,0,0,1,1,27,0,0,0,1
"2428",149652088,1,0,1,NA,2,48,1,1,0,0
"2429",149655084,1,1,1,NA,0,28,0,1,0,0
"2430",149655236,0,1,0,0,1,44,0,1,0,1
"2431",149656794,0,1,1,0,1,41,0,1,1,1
"2432",149656858,0,0,0,1,1,63,0,1,1,1
"2433",149657738,0,1,1,NA,0,56,0,0,1,1
"2434",149660026,0,0,0,NA,0,53,1,0,1,1
"2435",149660059,0,1,1,NA,2,47,0,1,1,1
"2436",149660545,1,1,1,NA,0,28,1,1,0,0
"2437",149660788,1,0,0,0,1,29,1,1,0,0
"2438",149660930,1,0,1,1,1,44,0,0,0,1
"2439",149662145,1,1,1,NA,0,58,1,1,0,0
"2440",149663462,1,0,1,1,1,48,0,0,1,1
"2441",149663759,0,0,1,NA,0,39,0,1,1,1
"2442",149664167,1,1,1,0,1,29,0,1,1,0
"2443",149665068,0,1,1,1,1,27,0,1,1,1
"2444",149665081,1,0,1,NA,2,25,0,0,0,0
"2445",149666625,0,1,1,NA,3,68,1,1,0,1
"2446",149666652,1,0,1,NA,0,53,0,1,0,0
"2447",149666721,1,0,1,0,1,52,0,1,1,0
"2448",149667641,0,1,1,NA,3,72,1,0,0,0
"2449",149668344,0,0,1,0,1,51,0,1,1,0
"2450",149668369,1,0,0,NA,0,23,0,1,1,0
"2451",149668394,0,1,0,1,1,55,0,1,1,0
"2452",149668430,0,0,1,NA,0,42,1,0,0,1
"2453",149669170,0,1,0,0,1,34,0,1,0,0
"2454",149669266,1,0,0,NA,3,55,0,0,0,0
"2455",149669280,1,0,0,NA,3,61,0,0,0,0
"2456",149669302,0,0,0,NA,3,64,0,0,0,1
"2457",149669331,0,0,1,NA,2,55,1,0,0,0
"2458",149670090,1,0,0,NA,0,55,0,0,0,1
"2459",149670120,0,0,0,0,1,58,0,1,0,0
"2460",149670128,1,0,0,1,1,52,0,0,0,0
"2461",149670129,0,1,1,NA,0,53,0,0,1,1
"2462",149670806,0,1,1,NA,0,36,1,0,0,0
"2463",149670979,1,0,1,1,1,65,0,0,0,0
"2464",149672513,0,1,1,NA,3,74,0,0,1,1
"2465",149675152,1,0,0,0,1,40,1,1,1,1
"2466",149675434,1,1,1,NA,3,63,0,1,0,0
"2467",149676531,1,0,0,0,1,64,1,1,1,0
"2468",149677089,1,1,1,1,1,54,1,1,1,0
"2469",149677686,1,1,1,0,1,34,1,1,1,0
"2470",149678058,1,0,1,0,1,51,0,1,0,0
"2471",149678448,1,0,1,NA,0,57,0,1,1,0
"2472",149679023,1,1,1,1,1,47,1,1,0,0
"2473",149679034,0,0,0,NA,0,54,0,0,0,1
"2474",149679050,0,0,0,NA,0,21,1,1,1,0
"2475",149679510,1,1,1,0,1,26,0,1,0,0
"2476",149680651,0,0,0,0,1,57,1,1,0,1
"2477",149680658,0,1,0,NA,1,52,1,1,1,1
"2478",149682006,1,0,1,0,1,25,1,1,1,0
"2479",149683022,0,0,0,NA,2,43,0,1,1,0
"2480",149683071,0,1,0,NA,2,31,1,1,0,1
"2481",149683079,0,0,1,1,1,53,1,0,0,0
"2482",149683083,1,0,0,0,1,64,1,0,0,0
"2483",149683095,1,0,0,NA,3,64,0,1,1,0
"2484",149683101,1,0,0,0,1,51,1,0,0,1
"2485",149683235,1,0,0,NA,0,51,1,0,0,0
"2486",149683322,0,0,0,NA,2,59,1,1,0,0
"2487",149683346,0,0,0,NA,0,77,1,1,1,1
"2488",149683410,1,0,1,0,1,63,1,1,1,0
"2489",149683413,0,0,0,NA,0,36,1,0,0,0
"2490",149683424,0,0,1,NA,0,53,1,0,0,1
"2491",149683442,0,0,0,1,1,45,0,0,1,1
"2492",149683480,1,1,0,0,1,62,1,0,1,0
"2493",149683551,0,0,0,0,1,53,0,0,1,1
"2494",149684244,1,0,1,NA,2,31,0,0,0,0
"2495",149684836,1,0,0,0,1,50,1,0,0,0
"2496",149684922,0,1,0,NA,1,44,0,1,1,1
"2497",149684949,0,0,0,NA,0,64,0,1,0,1
"2498",149686159,1,0,0,NA,3,64,1,0,0,0
"2499",149686246,0,0,0,NA,3,64,1,0,0,1
"2500",149687633,1,0,0,1,1,54,0,1,0,0
